,min_dist_to_hydrant
F13069528,18.668431678720527
F16113717,36.72315964433094
F16060327,23.24439329522068
F14062003,18.64024381167671
F14062062,27.064040101323194
F14062089,19.957803418894258
F16113925,13.878928282687596
F15092368,58.87600491447443
F12059305,25.55869254872467
F15092803,17.225516976582153
F16000879,21.461968310619365
F16000881,35.66127942477725
F14018846,70.21846320746124
F14110967,49.083836104024066
F14111367,17.70377115878439
F14019427,11.004630286594553
F16044665,95.95293137521794
F15067206,47.194321151706966
F14020173,61.3916908376677
F16061640,212.59729621455762
F16062051,28.88999954999409
F15095227,222.49012810598364
F15095696,37.90988613225213
F16114943,123.27815950802251
F16062369,15.742421902388495
F16024683,85.23790513576951
F13077734,16.80104785897509
F15092864,56.95067077724782
F13069829,20.255109061603296
F16021775,31.918903105176526
F16114049,44.64226496199923
F17071023,24.190367231412566
F16090068,31.305555827978644
F14020190,46.10353430424367
F14020408,26.134863280095505
F13015171,18.220990722714156
F13015299,35.66127942477725
F15067187,18.665525019002118
F16104188,34.5391007266944
F14020904,28.830155858330585
F16002088,18.666119438777265
F16002342,22.609088569060116
F12069792,8.648329229177948
F16092155,14.60348513822272
F17043806,214.28471873260358
F13079209,202.27293547506477
F16025183,35.14519132221545
F16062776,14.895909242192594
F12071637,12.40492757494162
F16090185,27.813960701089634
F12059947,31.490610003727625
F12060421,21.847467114394252
F16090554,16.420825486641856
F17061854,34.30808660327868
F12072152,51.61337230804113
F15034811,24.802681138424227
F15034864,15.705009354965107
F14071050,227.4010958217522
F12073686,10.420984445288067
F12074356,13.627150128833945
F17071045,10.205601392750083
F15093044,13.520257154704952
F15093275,37.86811462032031
F13071002,19.980931030049998
F13071324,13.54495841068719
F14063101,15.22830108445925
F16063579,167.56160634272004
F15098072,343.4968174339873
F14071366,46.92962150664378
F12074864,27.257876248567218
F16093248,23.51555412860902
F13082163,21.070803843124192
F12075043,19.53344586705222
F16115860,36.192115523958925
F15098797,33.407581273605686
F14063245,38.740146668672246
F14063427,23.0606707691781
F14063475,16.32653651001831
F16060504,34.07003985336032
F13071722,22.591105879079773
F16060817,17.68536271945582
F16060861,29.2849733279711
F15029875,47.459194739746536
F14063615,12.96876976725189
F14063640,35.94441981538431
F16060926,16.032216908498462
F16060937,12.23362688769561
F13016710,106.47023635209838
F17052837,14.823385652387854
F16045019,12.89852658244312
F15067225,24.802681138424227
F15067255,95.95293137521794
F14021298,30.62308093571385
F16045310,42.27902933644322
F15068542,13.082484116762641
F16078430,23.9086566197826
F17040151,39.92691134971076
F13072140,18.421655970016
F13072444,13.387389410017146
F15093517,14.5970482234641
F12062279,15.020057620545757
F14064335,21.59468116648359
F14064372,21.789800448913116
F14022036,44.99712782077753
F13018088,33.935110157942844
F17053100,19.721207318979218
F15068168,47.34743399592396
F14022604,11.703937700607637
F16104803,37.97616567620311
F17018347,23.77470852939709
F16045426,38.196702987751465
F16045589,21.364981896247528
F13018666,47.20994476016832
F14064494,23.92292599638511
F16090941,30.89000066412876
F16022902,35.26541346079704
F16023008,7.353218541756469
F12063464,20.88076314483011
F13083429,120.3079481977377
F13083698,51.61337230804113
F15099042,51.61337230804113
F12077235,26.14729361537121
F13084480,177.6580187648866
F14074008,21.062057526819125
F14074560,128.47904378744698
F16027600,49.127760003798016
F14078389,100.35570347723825
F13018869,15.112312163646482
F16045628,19.520978387121172
F14113916,44.86009756678586
F16003015,16.089222933008628
F15068865,21.336299683249738
F17030513,25.048613050139828
F17002605,15.137062493218023
F17002795,62.32298725054778
F14114610,32.12011888961661
F13073633,21.35617437591685
F15094503,46.80976058987521
F17024297,107.0239832360882
F16061373,17.1788612453463
F14065281,17.34248045200793
F13073950,19.295859702759387
F14114672,30.193279509171838
F13019854,29.791779932024475
F13019961,16.089724214620354
F13019978,19.507244880369775
F14114777,25.42316208240073
F16003076,26.673994324643502
F16079156,37.03169703587677
F16079164,12.673327988134442
F16079188,39.66569011659324
F13074216,67.10573611521151
F15031191,12.79713982021786
F17066247,49.08818512360398
F17035020,46.76529393176817
F12064936,27.732327168974248
F15031871,11.658773027211533
F12086009,26.68374914723868
F16095177,128.47904378744698
F15043176,135.71213870978758
F16093552,23.476888503935246
F14073823,58.76602469562734
F15037864,51.61337230804113
F16027030,20.284346519654154
F17044106,17.717607284356866
F12079566,32.90188045611723
F15038365,22.069877370757744
F13086656,40.769526168578174
F12080809,46.01463911525951
F16116653,87.73950500108408
F14075940,75.29931976162142
F13087702,68.27486170170792
F12081787,64.49234016758054
F12082017,127.63710171398749
F14076115,9.907026020386068
F15101386,282.61998933958364
F16094484,40.244840606547825
F17036378,34.80855720104805
F13088392,48.89029569550973
F13088419,20.942339690147875
F16028584,73.96297803969878
F15040219,42.86353274467312
F13089128,37.30603251117989
F12085429,46.26593459579283
F12085463,19.64624471678427
F15041282,22.457914297846028
F16094786,18.50136082199065
F17055812,114.5049459068434
F15103365,206.9528321348014
F12086715,41.60055375354106
F16066395,66.75964443705837
F16066551,22.119188461622507
F17055962,156.97543165977197
F17055993,24.840698437199578
F12087814,167.56160634272004
F15042102,18.451053107971994
F14080022,42.03165388049688
F13092822,28.622613323670585
F16066628,123.99424249959277
F14080813,21.297015898323803
F13094827,21.070803843124192
F16091639,17.566230891400213
F14066583,15.76602558350875
F16114662,20.870596669457697
F13078559,14.854916466153586
F15033966,32.60154271963335
F15069017,24.853479123763616
F13020531,25.42478187782765
F14024208,22.688694579412623
F16045950,61.83009549051005
F14024608,45.30339392989013
F15070417,17.319490725236758
F16003765,32.80109360632098
F15069519,24.802681138424227
F13021348,33.88747881093062
F16079488,13.226235183771493
F13081083,19.29426477768581
F17035952,38.380974632771334
F14065889,37.43264708861492
F15095000,55.494594283473745
F13074916,41.53204107512623
F13094859,13.878928282687596
F12091381,49.03279705930582
F12091638,162.91592151792509
F16067163,7.186723083654379
F15044247,23.044081857377805
F15044565,191.25126063577991
F13097806,77.90923697826459
F12097193,16.56493084855333
F13075034,22.760311425133274
F13075110,16.760818559006477
F12065677,11.658773027211533
F12065932,26.139158133147408
F16091195,32.60332679488883
F16091616,42.76475590344846
F16061886,21.72062977499635
F15095278,26.548636290308995
F15095374,18.48529305113789
F15095513,15.739673458935872
F15032174,18.650726187840068
F12067108,41.461149740061934
F16023666,62.80941501191236
F13076160,64.31398705517267
F13076308,19.313427971948162
F12067390,26.39030915741891
F17043345,17.1788612453463
F17043470,10.865896072180231
F17043484,107.69584654953641
F17043555,8.993191206901766
F15032577,21.83577354554595
F15032910,23.51524142487626
F13076728,16.439942728207832
F13076770,15.584523811888392
F16079889,60.06877382651002
F14025592,52.93530031980932
F17057317,12.247933097559823
F13022371,14.37594285400398
F15000388,46.76529393176817
F14026215,27.366267059209118
F14026399,48.54409700339348
F13024412,63.22777196116501
F12099061,44.025611050698316
F13096339,240.70107388724244
F17071283,40.167761598430545
F15044966,14.582035678261214
F15105944,19.858020229112228
F16096548,67.95884740582297
F15045687,37.73646211450268
F13076921,47.08226610201037
F16114728,49.2110126528237
F15096009,29.84977960135232
F13077032,26.331372184493514
F12068774,22.30286705344172
F13077236,18.64989322583285
F16096691,159.91485478418764
F16032110,19.3847835649489
F15106323,68.1641469306885
F12097377,75.92247335895523
F12097457,13.927317723400783
F12098434,15.495293938021742
F15047313,14.787098231200043
F16068962,64.38699662758438
F17010681,28.371822244553606
F15033078,17.1400264539833
F15033351,38.377282742889435
F15033396,57.25912364368256
F12069167,28.96522463238281
F12069334,20.150607279654036
F17003147,22.270884556120084
F16004687,16.668460425631864
F13023572,33.427632633234765
F13023885,44.08267575117177
F13023960,26.14729361537121
F15070768,58.48791867944348
F15070905,13.909735553376045
F17047704,14.49635372955812
F13024198,38.06875437407172
F13024282,12.516395108361731
F14086848,12.424617707621442
F12099961,12.933570093217245
F13102009,13.69530623685271
F12100356,240.70107388724244
F14087023,36.140120213002135
F12100823,55.38518480913587
F15048549,48.95633288338739
F16024226,20.615047192869863
F14068467,53.218197425146506
F14068498,16.697604935767338
F13077764,15.60345217089202
F13077773,26.66302599183435
F13024421,36.66197400290346
F16047525,18.23249486454774
F15071205,44.192627749667345
F15071211,37.62570582541742
F15071229,21.461968310619365
F15071249,51.03245428461107
F15071318,23.635271908307075
F13024652,13.927696649505872
F14087629,16.268056070409934
F13103233,17.593803875259887
F16069907,16.815437653526313
F13103370,15.260524081141481
F13103723,46.92962150664378
F13104068,16.72330682332619
F15049249,167.56160634272004
F14089518,10.018255845172677
F13077974,30.287833079491
F13078069,15.704129175265697
F13078106,51.01603993448789
F16062662,18.387512391947745
F17010727,25.526712513711047
F16091964,19.079049242348965
F15096548,26.763686842556613
F15033637,18.94914232989547
F15033696,28.61710754697865
F13078316,20.375990875446423
F12069919,33.408935550431124
F13078409,13.087168314348979
F13078434,19.246933935159532
F15033889,26.508791914604625
F16024745,19.284139447028238
F13024783,22.883154993097456
F13024937,22.37958087946272
F16005254,39.06984343080705
F14027494,37.634894180879435
F14027592,35.73310752416806
F16080484,44.350658898399374
F15001368,50.11199948866195
F13025551,41.378781546851116
F15001856,16.91020491180458
F14028299,20.6324456293988
F13078881,29.449353628323454
F13078943,44.15061590367641
F13078967,22.385773153824115
F13078975,30.53978999899877
F13079212,12.619591695864894
F14069255,19.27924752281976
F16080644,19.790137299508174
F16047638,20.792876194845718
F16047728,47.05463749913299
F16047782,42.96298780395214
F16048064,44.022403560385136
F13026339,21.065235740277764
F13026496,20.707784465578452
F13026626,29.906243048479947
F13026749,44.10280763986792
F14069312,11.25427254379297
F14069455,99.94287330427278
F16025111,13.231439565721454
F16025247,15.41122618362241
F17050144,22.06311906905678
F12071087,27.732327168974248
F13079686,25.187028387067784
F14069815,18.905144344983334
F14069957,30.98286326615955
F14069971,41.461149740061934
F14089540,68.82900552791105
F16034285,37.874890669911665
F15050037,260.441004191627
F16034824,17.102833447322148
F14091098,17.17257129003139
F12107629,151.7403272896599
F12113878,135.5148051724266
F12121272,46.84687653110204
F16039480,181.6624803383558
F14028346,11.36718108227123
F14028587,35.23084436834847
F17063902,68.21147749850925
F13027452,24.384191189869874
F13027723,39.06984343080705
F15002385,54.395223795351
F16005815,35.15398553271787
F13027304,17.22301910316346
F13079935,39.72491751942065
F12071875,55.19671135489539
F17055437,13.264181431408602
F17035551,23.24280977476583
F15034988,29.421826833707144
F15035214,31.198272095082597
F16092826,22.27344074507296
F16115183,12.744362961192218
F12109978,343.4968174339873
F14070341,18.022018011752277
F14070369,59.62454393539286
F16025414,11.785378439649502
F12072766,63.29951729421536
F12107496,24.06246545309457
F14091932,29.111033065376173
F12109038,162.91592151792509
F12109509,34.544927587946255
F15111004,23.19255096679026
F12109677,195.56283559241052
F16005935,19.0065398923722
F14029053,39.350652293213614
F14029402,25.93432322939072
F14029682,22.313294986227188
F13027837,45.39622937918521
F15003096,74.74941204341248
F17004100,55.62456298839442
F14030226,13.730407459261919
F14030249,40.618243546021475
F14030370,33.29529419109293
F16115470,16.249212941312578
F12073307,18.82126252774623
F12073308,20.337015163036018
F12073485,70.3629579167274
F12073808,13.051184138452532
F12110578,16.813453777191114
F14093166,37.456494743332875
F14093384,10.084971088740678
F12111082,40.772611972203606
F14094041,6.418076344440793
F15053364,249.97834570960444
F13111925,140.98195785916786
F12112492,195.56283559241052
F15112144,54.74528307515507
F15053892,30.35666630531248
F17028410,40.9374293066367
F12113933,127.63710171398749
F12114099,23.508109809808925
F12114448,28.537301202048113
F13112850,69.56077242614944
F12114650,24.050880731379426
F15113347,25.187028387067784
F12115709,8.538513728339861
F14096483,167.56160634272004
F12116288,47.08226610201037
F12116983,32.67375164998138
F14001563,22.220760877490196
F16073101,151.7818316644627
F15113608,224.32354316037757
F16100639,281.9497243663527
F14002461,12.493664759957491
F17015648,25.87376833668441
F14097551,197.93852147239042
F14098007,34.30808660327868
F16121675,24.802681138424227
F16038444,41.49316326176439
F16038473,88.6401196244932
F12119902,12.557634112755359
F12120168,221.65363758602584
F14005375,37.982065933327334
F14100106,34.754615007524166
F14100283,35.48365661586544
F16039473,16.744023885487376
F15115442,39.75584734418555
F15035484,23.640713136487854
F16063401,51.0858566832808
F12073895,30.667153575654247
F12076248,16.113778550509934
F17024977,21.736439328012626
F12078093,30.451769906821763
F14030463,32.27097395033952
F13028228,13.894205456876122
F16048421,47.472236145715385
F16081570,32.60154271963335
F13030400,44.4568531706939
F13028744,19.53929083087888
F14030824,30.433305551418783
F16048430,48.309261335071426
F13029093,18.080502773672674
F13029120,14.96149590186272
F13029227,8.993191206901766
F14031394,25.871605580952632
F17040704,37.92182515963004
F17040830,50.84767192819136
F13029891,19.93904585091783
F16081509,15.261956713003036
F15004667,71.57017748636542
F15004783,22.37958087946272
F12078584,50.33922354294656
F12078760,35.32959772015062
F12078792,40.235978880880026
F13085336,32.51427106371217
F15100799,22.84235231605534
F12073833,37.060015175135675
F16039781,20.668700236744954
F15060199,230.07715913043072
F14103438,21.432309679047204
F14010277,101.52809329153126
F13006588,41.612439798984155
F15064293,101.8002065200369
F16074152,28.617113624757998
F14031749,64.37129837468409
F14031775,44.50162658937977
F13030139,17.556579180400416
F13030168,13.903207551138454
F15074100,19.03666853762177
F16106838,21.206356863554106
F17004241,29.538905112585752
F16048737,18.23249486454774
F15005212,33.29529419109293
F17019797,14.075481734257712
F12073854,17.74518406249828
F12073948,23.665000274443535
F12073991,9.007668159464268
F12074342,37.226082844732986
F16063779,22.15128518736356
F16074170,35.33404588377628
F14100636,33.17675098205959
F14007062,21.08599244891846
F15059092,62.02939386104672
F16039887,183.16167899361162
F16101484,22.435680960499123
F16101746,21.070803843124192
F13081525,33.05223757833186
F15098298,21.27079209172225
F12074475,21.74876842416924
F12074671,46.323161189378474
F15035943,16.99739071065271
F13082121,15.295843969207416
F15116375,41.81616412063955
F15116448,11.893942724734885
F17046348,21.259907573294587
F14102233,50.835179820062216
F14102257,51.22333529305287
F13082263,61.40581208126949
F13082580,21.398913145690972
F15036359,27.22282202821311
F16093355,38.73179590182213
F12074982,27.09872884910749
F17011401,11.328650298279248
F14102928,172.32398122069262
F17000700,23.33665040833244
F14009585,125.19819951894682
F14009920,38.067236017345074
F13002860,19.302451559043288
F13003729,27.72029358314807
F17057068,16.222981345718043
F14012023,19.811680950912567
F17011463,228.86127889626638
F17055500,7.828424401784164
F14071967,36.84938946571595
F14072063,28.324529385297613
F13083148,20.161735234018156
F17059474,12.443489828188536
F16007463,49.5996902099732
F13031245,25.556555277793017
F17047954,13.562942805194618
F17048125,47.0710734805873
F15005734,32.175786761901925
F15074629,32.226013082136156
F16107201,20.78131631205
F14033352,79.20425814941748
F13033847,45.61919884404241
F13004654,46.10026195028272
F13004690,163.24409318713913
F16075761,19.98564825908264
F16041872,140.98195785916786
F13005698,12.199607434435366
F13006488,49.563715008459425
F16076472,418.6674195564691
F15119332,58.76602469562734
F12075809,37.74181953531965
F16115974,40.63112753280305
F15098641,23.703594014454875
F15036504,25.20240561577686
F15036716,18.403649326936016
F15036929,6.593742220936662
F13008067,45.94550942967598
F13008170,51.478102650825264
F14107479,26.175676837618315
F13008473,21.070803843124192
F15063540,107.27081260807932
F17017416,118.2349901182478
F13009109,13.835347582715132
F13034383,12.880119015502792
F13032622,57.694797142503745
F13032649,14.637150975017287
F13032874,18.95075500232996
F15006629,93.54556649617592
F13033143,36.5607081121098
F13033148,19.410414685890498
F17031647,25.55522251805806
F17031965,48.01481865949385
F14072556,41.677686092609285
F12076576,14.82665413428763
F12077095,46.095187611994106
F15099240,18.568170336807768
F14073291,9.337610369806436
F14073363,22.119301807151395
F17031974,181.6624803383558
F17053736,250.28771020213983
F17053851,20.68484288528069
F17053898,37.7517622706609
F13034212,13.244357827472637
F13034342,74.02086731594855
F13034398,28.868333869745996
F13034473,15.602275489823937
F15099388,61.814914140209005
F15037077,42.48445187984349
F12077220,22.090132799496434
F12077430,62.363915748127646
F15037087,21.42952558782405
F15037276,16.18937843682514
F15037374,29.24659017541752
F17025285,42.052383666802605
F17025340,33.02464927908779
F17062385,20.337015163036018
F16093483,17.222312507339947
F14073662,25.73483317502143
F15037626,16.47980737392336
F12078359,23.400459646594985
F12078443,33.59782927326924
F12078471,15.084356156595652
F12078583,19.213708399080875
F12078600,15.155578919077564
F16027205,9.941945777737587
F16027237,26.854773702357296
F12079089,16.420825486641856
F15099913,19.55851087234988
F15100067,22.94278659384155
F14074310,30.08464535862156
F16043105,87.53300775822784
F14015102,30.451769906821763
F16077125,49.21087349418796
F13011293,56.672127547253176
F13011781,233.11537698038612
F14017125,148.51474826656394
F14017488,206.9528321348014
F14110877,64.6441354891105
F16044549,162.91592151792509
F13085832,16.99739071065271
F12079509,36.63643423912721
F12079595,33.99437956688864
F12079856,11.422227186626957
F12079911,38.71988833324361
F17011670,26.532875650160673
F15038571,17.44369882401472
F15100243,22.56412332719679
F14075085,20.228668175589117
F12080464,106.47023635209838
F16027601,16.400472063150886
F14021545,11.688762937803572
F17018623,90.3004379672572
F13019063,13.082484116762641
F13020304,50.48866843419288
F13020884,123.99424249959277
F13023757,17.579684158448423
F16080151,38.740146668672246
F16027754,39.46609288090334
F15100745,43.68808938335767
F13086738,36.1959382953933
F13086763,25.09447609077101
F13086845,18.90737478050335
F13034541,28.283057845291637
F16008991,20.61293553321523
F14035486,64.6441354891105
F15007455,36.74208192331401
F15007489,36.21132482237139
F15007495,20.853743743094647
F13034971,18.55730975212948
F16050170,18.65878455394682
F16082737,19.77787223730564
F14035277,25.78652831222262
F16105921,159.64473445751503
F16043845,47.69843693088785
F14109819,235.42302168613523
F17046883,19.48121123938856
F14018358,55.675372581937324
F17017861,16.54368715842751
F14019003,154.34460548806283
F13014224,51.57006837920714
F15066545,26.35923393826674
F16044283,16.56493084855333
F16044459,235.68038177061314
F13015083,16.26843615676099
F15067145,55.06333538277
F14111944,24.853479123763616
F14021457,45.29561609575686
F14021523,21.070803843124192
F14112163,53.098145319611184
F16002479,40.55514701211745
F16105038,123.99424249959277
F17018389,50.362513197417556
F16045755,19.829726391155933
F13020675,46.740844815388144
F16105176,382.4290729635326
F14115472,131.6336997599778
F14115640,39.07192688653267
F16105500,28.61035528048271
F16079553,67.35986993941766
F15000306,29.111645627598172
F16004265,15.787348399529717
F17003379,126.31719099969524
F13023502,69.45721176283185
F16004847,9.337610369806436
F13024045,186.1216378020305
F15001542,18.45534237059395
F13026095,48.96727913577316
F14075626,32.32269884368457
F15038941,18.64989322583285
F15038991,20.23356330330727
F15101069,25.51369520154236
F13087537,14.728546291030446
F17036230,19.316834898525148
F12082217,16.20579984556327
F14076671,8.43223872254946
F13088991,19.230525084061046
F15040745,18.53308670623536
F12084472,15.31916746686777
F14035295,37.62528109169391
F13036022,40.99067361655711
F13036028,28.042829340085994
F17020309,19.567303516636578
F14035664,37.98444605431193
F16083183,34.037335560329254
F13036434,15.971298180168068
F14036072,17.64260395801321
F17005282,18.625237792912944
F17005298,15.441805598130617
F16009299,55.48103842124491
F13037138,21.82912825483612
F13037185,11.022268841172503
F13037304,26.946113451550282
F15008660,45.18822516782263
F15008964,18.2887037131261
F15008982,22.760311425133274
F17041510,51.01603993448789
F16047778,45.953231950642795
F13026745,40.167761598430545
F15002575,42.90223768403314
F15003286,11.658773027211533
F17003801,51.61337230804113
F14031983,135.71213870978758
F16081920,282.61998933958364
F15011231,135.71213870978758
F13090704,20.619549383541454
F16117207,26.471017758928774
F12087251,23.608109991983312
F12087823,30.449275743296603
F16095362,15.571652871102172
F15101221,34.20810024932841
F14036441,47.48192677764471
F15077016,35.2520670095618
F13037432,32.60154271963335
F13037707,17.200104244370298
F13037764,51.03245428461107
F14036954,41.10953238771274
F15009197,20.557457052767884
F15009213,40.23102605482554
F12081315,19.34928325795559
F12081558,13.87466014104152
F13087239,72.24530038198702
F13087521,52.765774162670525
F16064954,19.52922982765189
F16065260,25.690689167155014
F16065359,52.52095380491995
F16065462,20.079183767909733
F14075828,36.072521104753484
F14075898,39.770229748111625
F14075918,14.803899298295235
F14076090,13.552758675023966
F14076244,24.01911110072316
F15039495,8.248062918949552
F15039548,33.43027327557554
F15039643,11.022268841172503
F12082285,15.09037887942976
F12082650,29.85949180959608
F12082677,19.045559517465257
F15101649,26.753544326257703
F14076662,18.31267157927739
F13088665,21.362226611912895
F16028209,40.00294637677016
F15013247,35.98152793174791
F15072990,10.66729679143213
F15073130,168.87796785530384
F13028717,14.852256834461004
F16007071,15.693322785425371
F17019561,51.61337230804113
F14033621,24.973378931694157
F16028528,18.118110457439098
F16065582,18.32991488005452
F15039785,18.751585780241932
F15040087,47.21099446835547
F15101927,59.21396576833075
F14033711,8.03746699488881
F16008351,45.406232790370375
F14033920,14.053213235211727
F17053462,13.15202003811843
F15075196,26.38714609783182
F13033779,259.23599012712884
F17066112,95.54192332087753
F16008981,190.8517943881383
F12083440,6.7054021362800995
F12083574,13.452506239578577
F14076992,39.223091850527226
F17050952,13.47784014175477
F17050993,35.35176075563182
F16082247,26.673994324643502
F16082517,29.98958186359068
F15008367,11.39657516414059
F13036366,80.51003191582316
F13037040,343.4968174339873
F13037166,52.05491000695132
F16009531,12.3711156523324
F17025475,29.125928677533352
F17025614,21.17273274770292
F12083885,24.424846944831252
F12084073,92.70183014622032
F17025937,41.37786355007445
F15009498,20.118539741601893
F15077426,35.22882836500297
F13038136,16.967037633083034
F13038388,20.68970141810796
F13038391,16.732842181704175
F13038421,33.091188111168144
F14037519,19.031785867324626
F14037535,63.46851975808271
F14037665,35.60251175786698
F14037701,79.33756016607472
F17066172,40.772611972203606
F14036391,11.109276911351204
F13037864,343.4968174339873
F16082894,25.50019924845859
F14036992,51.61337230804113
F16050969,35.48365661586544
F13038925,91.31512367923122
F12084573,41.312563424578705
F13089923,34.83286216540128
F13090085,39.182461094749335
F13090233,17.201491565200616
F17012288,53.156086672869144
F14037753,58.75768869641833
F17067699,15.14926549499695
F14038163,35.318340894595686
F14038168,36.13588960358844
F16108310,21.336299683249738
F13038552,26.66302599183435
F16010290,15.66788238087763
F15009952,18.45534237059395
F15077963,16.712125301594412
F15078163,26.38714609783182
F13039043,202.27293547506477
F14038439,40.37320804704808
F16083373,68.71524581479434
F16083453,17.325516311378053
F16083593,42.933791622031094
F14039197,21.960213746954107
F15079015,56.10635037968721
F16028663,59.21396576833075
F12085161,37.919334017325724
F14078005,37.28277676107925
F15040935,16.9189670665404
F12085935,43.2133163090445
F15040982,89.51838074415652
F14040835,51.09076635576809
F15079658,15.038659965901873
F13042494,314.7070501500778
F16084106,22.291202153882715
F14041248,21.961871320941764
F13043398,35.492956989923826
F13043577,95.07832959303998
F15041054,13.941520870615046
F15041109,58.51438500040877
F15041336,48.58883001174099
F16094755,63.248689321882686
F16095016,44.23238307305795
F14078722,17.1006945698259
F13091216,10.614193358528457
F15103294,19.627850421270363
F16029213,12.051541703266158
F12086839,16.274551427634503
F12086866,20.87340923071478
F15079054,21.732296695962948
F15010595,29.313307777805587
F16051747,30.451769906821763
F15078672,44.2865235286025
F16010829,37.92182515963004
F13040474,43.86803703627144
F13040663,23.864932826183793
F17032406,34.350747757007895
F14039505,42.65300560091314
F12087148,26.521596995549025
F12087175,13.159287520191981
F14079120,30.94322751265002
F13091751,16.697604935767338
F14079630,14.623296273879184
F17055874,15.131392275637142
F12087963,44.20840856578205
F12087966,23.77535329886883
F14080208,21.355396397747096
F15042494,13.51808725092856
F17064851,18.593008238304687
F17064930,33.07225374586457
F12088481,16.494484106607892
F12088710,25.560248049216913
F12088748,16.91178126325705
F13092779,22.90043782506879
F13092852,31.77494309454268
F13093018,22.763678370725028
F15013116,19.894020815294883
F14048792,26.491737946491487
F15085063,123.99424249959277
F16052867,315.8308679983092
F16053084,22.93380076949146
F16084782,20.56810380492041
F15080998,15.341474942656397
F16109151,16.17264271399017
F16109293,48.96727913577316
F17061567,47.69303913916297
F13046066,58.76602469562734
F14043733,21.070803843124192
F17020983,20.987124978517162
F16053189,14.970230202261263
F16053359,13.830118761767224
F15081328,21.070803843124192
F14043990,11.695253105210536
F16013060,14.677909811482015
F13047216,39.844526106779185
F17032495,51.92514571985023
F14040068,140.98195785916786
F14040247,35.949207105636
F14040298,18.23249486454774
F14040437,13.84360423204737
F15011490,13.687692274385526
F14041683,14.156196021879897
F13041784,10.612499235995152
F15011822,36.846313891736656
F16052272,15.9366003708856
F13048346,27.366267059209118
F14045360,22.324479026526696
F15082694,50.491351918234336
F14046208,282.61998933958364
F14046428,25.769161901456272
F15083263,13.96599935055762
F17068600,258.0823635357685
F15016868,39.03538541983728
F13049826,35.10858586253221
F13050171,35.07198439886786
F17054053,29.328830694459253
F13050649,58.940749934474894
F15017200,20.7384891892435
F17054345,34.93589658363342
F17007373,15.930026362390247
F13051731,54.814832336721366
F16055005,14.895909242192594
F16086301,52.72328066187326
F13053224,23.91064467928647
F15019088,14.854983291936078
F14049533,15.26105772237507
F15085529,70.33264796489938
F14050358,23.361904709118626
F14050551,209.23500688451773
F16015882,24.345756715404512
F13055148,38.97560280201585
F13055591,30.257840183396837
F13093103,29.830217425197727
F15042781,17.738270816968864
F15104499,14.666514354490754
F14081144,47.225451624618714
F16067283,23.933546484441944
F13095535,30.093022853720704
F15105530,18.659717143230818
F13096487,40.725221413269935
F16067812,20.477535478940517
F13097562,33.00673217719664
F13097612,50.97011307505329
F16083908,185.28380938487425
F14040700,22.024524392634547
F13042429,33.66198712499874
F13042450,17.20289943742811
F13042761,191.25126063577991
F15012372,43.75490453166777
F13043858,27.465765060279193
F15080695,12.247933097559823
F15012677,18.338471627888463
F15080180,15.207083745328376
F16031528,17.98517231931467
F13097805,16.3056666439264
F14084266,13.973106658924447
F16029937,22.99618127109613
F16029985,58.03273412973956
F14051382,10.490473502107028
F13056498,12.569613804417596
F14052179,46.92962150664378
F17074642,108.59101509312359
F17074755,140.98195785916786
F17077995,200.55933867568532
F17078773,12.816649374048886
F17089782,224.32354316037757
F13043903,38.15583979634158
F15080503,38.16008706948713
F16012239,53.19696591115264
F16012275,24.081833232875475
F15013064,45.087063410475224
F15013130,23.29853084583926
F13044416,24.400468601243276
F13044590,22.75694686769832
F16052929,18.90737478050335
F16053003,20.392523792210323
F16030104,36.206388380156916
F16095416,36.13005038692997
F16066652,10.865896072180231
F15042595,31.760579209102644
F12089039,35.40482742499519
F12089258,27.55737612799971
F14080608,15.354470049172305
F13093663,15.907034945109595
F13093734,23.811370009886474
F15042843,28.26097139942352
F16066733,11.703937700607637
F16066956,21.132948595252987
F16066963,60.81674600811026
F12089667,22.457914297846028
F12089676,49.633244505398295
F12089725,10.162930125862259
F12089776,19.045559517465257
F12089967,27.15229423727791
F17044862,16.387926858906717
F17092883,195.56283559241052
F16117432,55.3640581933338
F12090368,24.421772248945537
F16117725,62.48663601275171
F16117790,22.799688995475407
F16117857,31.449112621437706
F16117862,28.100334464407727
F15043380,22.18252446731291
F16030428,34.93589658363342
F13094400,10.517399028519304
F13094514,21.846244951819653
F17092613,96.8584233764965
F17081366,48.29961402727417
F17081443,31.544908280264096
F17084717,56.672127547253176
F17085950,12.516395108361731
F17087391,28.85378947176998
F17091261,21.070803843124192
F17091912,15.93256956937383
F17092702,240.17553465996778
F12091210,78.5302753424728
F12091626,40.073607196621765
F13094956,19.23067147240653
F17013091,19.08871575109746
F17026251,36.64647822331023
F15043991,36.13628569875989
F17026290,13.802832926610403
F16067277,41.894908982340766
F16067419,8.538513728339861
F12091921,42.48508400303496
F16053140,112.17875342201664
F16053176,22.029809373332103
F17061428,38.15433517329675
F15013601,31.556721946441442
F15013645,28.622613323670585
F16109169,23.07025998446655
F16109330,38.000158845246894
F16013205,31.29593642382389
F13045654,12.03372630787858
F14043554,50.60711016351256
F14043609,15.000345534694992
F17093760,26.52659302061258
F17094575,35.94458012336263
F17094873,206.9528321348014
F17095860,284.23073399173256
F17095954,55.03349380707314
