,Incident_Numberinc_,t0,t1,t2,t3,t4
1815,F16094783,0.050433785,0.050160814,0.053371202,0.05030045,0.79573375
1816,F17119855,0.018267749,0.018183198,0.92692375,0.018240325,0.018384991
1817,F16081784,0.10328292,0.10227886,0.10051179,0.1000954,0.593831
1818,F12092292,0.050012365,0.7999494,0.05003438,0.05000235,0.05000154
1819,F14009882,0.034458518,0.8647982,0.033763465,0.033416703,0.033563077
1820,F18123696,0.050287396,0.05000447,0.050265443,0.3343717,0.51507103
1821,F18027760,0.06667439,0.06666668,0.066750586,0.7332417,0.066666685
1822,F15113811,0.018252846,0.018183636,0.018244464,0.9268914,0.018427683
1823,F17090831,0.8851853,0.028574564,0.028662382,0.028659698,0.028918076
1824,F18008089,0.44425187,0.51287204,0.014290332,0.01428716,0.014298568
1825,F11103572,0.018252844,0.018183634,0.018244464,0.9268906,0.018428426
1826,F14042740,0.033423573,0.03333385,0.03338901,0.03341457,0.86643904
1827,F17003379,0.05000826,0.7999642,0.050022908,0.050003566,0.050001096
1828,F14093384,0.05012821,0.050028417,0.05009872,0.050166342,0.79957837
1829,F12026795,0.018183138,0.018183144,0.018196912,0.92720085,0.01823597
1830,F16024623,0.028573012,0.76539105,0.028753394,0.029685397,0.14759712
1831,F16113994,0.018252844,0.018183636,0.018244464,0.92689264,0.018426431
1832,F12091385,0.06667543,0.73313904,0.06684766,0.0666687,0.06666918
1833,F17134407,0.8399965,0.040000193,0.040002998,0.04000032,0.04000001
1834,F18066934,0.02864854,0.028996253,0.0286628,0.20032208,0.7133703
1835,F12046487,0.8856221,0.028598785,0.028597739,0.028582316,0.028599055
1836,F14060601,0.033340704,0.86661226,0.033357818,0.03333463,0.033354532
1837,F16003247,0.053281207,0.050465785,0.79552287,0.050212238,0.05051791
1838,F14000250,0.053173035,0.050465725,0.7956311,0.0502122,0.050517846
1839,F19062741,0.8989512,0.02500935,0.025145033,0.025194807,0.025699634
1840,F12119315,0.06668399,0.7332623,0.066714965,0.06666996,0.06666882
1841,F14102057,0.02225166,0.9107804,0.022381615,0.022223553,0.022362739
1842,F13017228,0.018252844,0.018183634,0.018244462,0.92689157,0.018427467
1843,F15054667,0.06668853,0.7331812,0.06667645,0.06667473,0.06677911
1844,F12114653,0.59941155,0.10039592,0.100009836,0.10000687,0.10017585
1845,F19039567,0.028575791,0.028571492,0.7861221,0.1281311,0.028599529
1846,F18083489,0.028575791,0.02857149,0.7861429,0.12811029,0.028599525
1847,F18114297,0.022390632,0.022229183,0.022355985,0.9101177,0.022906518
1848,F13069031,0.10052749,0.59625095,0.10076703,0.10120336,0.10125117
1849,F11068605,0.83999646,0.040000193,0.040002998,0.04000032,0.04000001
1850,F12067410,0.03333844,0.86663175,0.03336138,0.033334307,0.03333411
1851,F19045518,0.52798593,0.3969986,0.025013676,0.025001213,0.025000619
1852,F17031634,0.012547603,0.012501231,0.40914547,0.012574275,0.5532315
1853,F13020751,0.066683985,0.73326236,0.066714875,0.06666996,0.06666882
1854,F11159486,0.8856221,0.02859878,0.028597737,0.028582316,0.028599054
1855,F19002758,0.7786749,0.025000885,0.02504423,0.14627956,0.025000453
1856,F17071045,0.8851842,0.028574562,0.028662382,0.0286597,0.028919172
1857,F14033349,0.2844281,0.30797702,0.03344675,0.0333356,0.34081253
1858,F15062295,0.6341177,0.17177542,0.028587857,0.028573802,0.13694522
1859,F18073525,0.02857579,0.02857149,0.78613603,0.12811719,0.028599525
1860,F18059174,0.10001332,0.10000001,0.10014193,0.5998447,0.10000002
1861,F18029128,0.018268993,0.018182416,0.92711437,0.018237768,0.018196452
1862,F19002436,0.38472518,0.012500445,0.4014529,0.1888053,0.012516228
1863,F18087039,0.100000545,0.10000092,0.5999976,0.10000047,0.100000486
1864,F16055901,0.018208794,0.018182807,0.85091835,0.018218042,0.094472
1865,F16052738,0.38768703,0.012501455,0.012513594,0.57475543,0.012542442
1866,F15068834,0.79966754,0.050093982,0.050096292,0.050040074,0.050102137
1867,F13041225,0.2,0.2,0.2,0.2,0.2
1868,F13066824,0.70744723,0.1925189,0.033363763,0.03333551,0.033334594
1869,F16006635,0.837403,0.042189725,0.040106468,0.040046215,0.04025458
1870,F14055345,0.18440035,0.011766066,0.35044745,0.012123914,0.44126225
1871,F11095423,0.070142396,0.7192862,0.07144726,0.067869425,0.07125476
1872,F18072371,0.050744362,0.30614883,0.05025934,0.050284743,0.5425628
1873,F18129747,0.014393978,0.014292978,0.46229908,0.23230955,0.27670446
1874,F11018320,0.050012376,0.79994917,0.050034557,0.05000235,0.05000154
1875,F18138807,0.028575787,0.028571488,0.7861351,0.12811814,0.028599523
1876,F18045979,0.06668397,0.7332625,0.06671474,0.066669956,0.066668816
1877,F11041473,0.020596325,0.02007676,0.57878417,0.25881582,0.12172687
1878,F12119880,0.042599402,0.6054101,0.041109733,0.040173728,0.270707
1879,F18100007,0.9108535,0.022235109,0.022231033,0.022238104,0.022442281
1880,F12122882,0.028571783,0.029781371,0.88448584,0.028577648,0.028583316
1881,F16000491,0.65056014,0.24464232,0.022310873,0.06023492,0.022251822
1882,F18051616,0.7032597,0.0333335,0.033383936,0.19668956,0.033333346
1883,F15062690,0.91957283,0.020366784,0.020014258,0.02000535,0.020040732
1884,F17010531,0.015408194,0.015386471,0.47579718,0.015479719,0.47792846
1885,F17025828,0.93332916,0.016667673,0.016669272,0.016667029,0.016666865
1886,F17124475,0.020002691,0.919854,0.020003017,0.020000245,0.02014007
1887,F14015822,0.11450701,0.8301201,0.018837906,0.01834925,0.01818578
1888,F16021935,0.040417667,0.04000282,0.040325046,0.8380788,0.041175656
1889,F12013853,0.302791,0.4956784,0.067210235,0.06688624,0.06743414
1890,F14086682,0.7928378,0.05425717,0.050539322,0.05041704,0.051948685
1891,F13075157,0.8643201,0.034640264,0.033534892,0.03349019,0.03401454
1892,F15112117,0.018252844,0.018183634,0.018244464,0.92689097,0.018428065
1893,F14055538,0.04000724,0.83994865,0.040041775,0.04000138,0.040000916
1894,F12090785,0.0668377,0.7321462,0.06689125,0.0670002,0.067124665
1895,F14022158,0.06666989,0.0671966,0.066668056,0.06666786,0.7327976
1896,F11121966,0.020002682,0.9199408,0.020026501,0.020001983,0.020027954
1897,F13013934,0.5975341,0.10069289,0.10071937,0.10029193,0.10076171
1898,F18102610,0.8399965,0.040000193,0.040002998,0.04000032,0.04000001
1899,F19056852,0.8966138,0.02508125,0.026411217,0.026033694,0.025860032
1900,F11041039,0.34366307,0.03348876,0.03343072,0.55595464,0.03346288
1901,F12004195,0.31794646,0.4795592,0.067168586,0.06687119,0.068454586
1902,F18090463,0.06825794,0.06667676,0.067795925,0.72520715,0.072062224
1903,F11120728,0.025143396,0.02500154,0.025125368,0.89932936,0.025400335
1904,F15039346,0.0153868655,0.015385,0.47936514,0.47444427,0.015418732
1905,F17087435,0.016669301,0.2943493,0.01668252,0.6556195,0.016679423
1906,F14113892,0.018252842,0.018183632,0.018244462,0.9268921,0.01842691
1907,F17002798,0.066683985,0.73326236,0.06671482,0.06666996,0.066668816
1908,F16121146,0.033335324,0.86665833,0.03333881,0.03333376,0.033333767
1909,F13052623,0.02521719,0.27418745,0.025002742,0.025001664,0.650591
1910,F14012186,0.018181978,0.018184759,0.5513176,0.018315105,0.39400062
1911,F11080784,0.10131265,0.10018777,0.10009378,0.1002563,0.5981495
1912,F11069919,0.44576347,0.03333501,0.03348617,0.03340857,0.45400676
1913,F18005026,0.06671939,0.7328598,0.06667557,0.06667327,0.06707203
1914,F13099586,0.46556792,0.33402064,0.06675369,0.0667009,0.06695686
1915,F14006516,0.022559294,0.8028107,0.022448156,0.02244808,0.12973373
1916,F11040170,0.0169419,0.66761327,0.016808646,0.28190932,0.01672689
1917,F15055516,0.2,0.2,0.2,0.2,0.2
1918,F18097993,0.0504738,0.05002454,0.05012901,0.79936975,0.050002903
1919,F15009134,0.06715281,0.068516664,0.06694845,0.0669405,0.7304416
1920,F16091639,0.30449453,0.4939914,0.067204975,0.06688434,0.067424744
1921,F11031390,0.013371896,0.01333508,0.5140587,0.445721,0.013513292
1922,F18102784,0.2,0.2,0.2,0.2,0.2
1923,F15112814,0.025019683,0.15394859,0.025084509,0.02563701,0.7703102
1924,F18108466,0.10002988,0.5998779,0.10008286,0.10000568,0.10000372
1925,F13060845,0.5240174,0.18470116,0.018280027,0.018269924,0.2547315
1926,F14027116,0.4280441,0.1037588,0.42783144,0.020005692,0.020359924
1927,F19004136,0.10150865,0.10000962,0.10100569,0.10097731,0.5964988
1928,F13095458,0.018183138,0.018183144,0.018196918,0.92720056,0.018236218
1929,F15010595,0.05000824,0.79992926,0.050059866,0.05000157,0.050001044
1930,F12052447,0.8399965,0.040000193,0.040002998,0.04000032,0.04000001
1931,F14048856,0.06724472,0.73274475,0.066666804,0.06666993,0.06667377
1932,F12018069,0.8847047,0.029451376,0.028600534,0.028582951,0.028660437
1933,F16036429,0.5994116,0.10039582,0.100009836,0.10000687,0.10017586
1934,F12042013,0.20710513,0.02864748,0.70663697,0.028634025,0.028976437
1935,F18076773,0.06667069,0.06666685,0.06670799,0.73328763,0.06666683
1936,F16068962,0.813361,0.119754754,0.022248292,0.022228116,0.0224079
1937,F15070307,0.012500909,0.01250098,0.37470677,0.5877351,0.01255623
1938,F14095625,0.033534918,0.53657067,0.033911012,0.033481296,0.3625021
1939,F19058344,0.70325583,0.033333495,0.033383533,0.19669378,0.033333343
1940,F19062793,0.59941155,0.1003959,0.10000984,0.10000688,0.10017586
1941,F18126403,0.06795138,0.34964597,0.06730135,0.06724062,0.44786072
1942,F17031965,0.1340611,0.015385697,0.01541176,0.8197134,0.015428068
1943,F13082608,0.9101703,0.022235554,0.022285923,0.023084497,0.02222372
1944,F14067264,0.040417664,0.04000282,0.04032504,0.8380801,0.041174304
1945,F18044906,0.028575791,0.028571492,0.7861233,0.12812996,0.028599529
1946,F18111566,0.06667069,0.06666685,0.06670812,0.7332875,0.06666683
1947,F14087023,0.04005341,0.83988416,0.04002215,0.040006112,0.040034186
1948,F17066887,0.6128127,0.30134502,0.028584128,0.028573725,0.028684404
1949,F15103365,0.016668828,0.54305446,0.40679774,0.016811134,0.016667811
1950,F11161348,0.033367153,0.035669465,0.033361632,0.03404895,0.8635528
1951,F14084266,0.8833234,0.029636933,0.0287958,0.028899949,0.029343963
1952,F18024906,0.60546964,0.30879062,0.02859433,0.028573068,0.02857236
1953,F15033709,0.022271328,0.4673498,0.022344539,0.26694235,0.22109205
1954,F17083123,0.05000825,0.79993063,0.050058506,0.050001573,0.05000105
1955,F17009574,0.022226166,0.4264556,0.022243194,0.5068221,0.022252953
1956,F15031944,0.02500514,0.025003513,0.02543429,0.02540544,0.8991516
1957,F19031426,0.18644601,0.75236344,0.020940347,0.020242244,0.020007934
1958,F17048433,0.034334164,0.033508826,0.03488774,0.03345534,0.86381394
1959,F13075825,0.47948796,0.3503021,0.022247998,0.022226084,0.12573592
1960,F17094590,0.028750684,0.028575009,0.028653694,0.028829616,0.885191
1961,F17089452,0.033337574,0.8666382,0.03333606,0.033334073,0.033354122
1962,F11052516,0.10010933,0.59893435,0.10000016,0.10001104,0.10094512
1963,F15052980,0.020004855,0.504977,0.43501553,0.020002311,0.020000357
1964,F13078964,0.050303802,0.23539054,0.050228793,0.05018813,0.61388874
1965,F18052372,0.018285757,0.01818437,0.66454244,0.018267201,0.28072023
1966,F17085733,0.028914971,0.17063145,0.7431583,0.028722523,0.02857274
1967,F13051428,0.60547084,0.30878934,0.028594371,0.028573068,0.02857236
1968,F14016364,0.88518494,0.028574562,0.028662382,0.028659698,0.028918419
1969,F11000421,0.5975335,0.100693196,0.10071972,0.10029195,0.10076164
1970,F15003724,0.70014507,0.03338087,0.03335994,0.19815028,0.034963828
1971,F17061867,0.18425208,0.03351633,0.035139844,0.03339336,0.7136984
1972,F13011498,0.050012354,0.79994935,0.05003435,0.050002344,0.05000153
1973,F19054212,0.033335604,0.033333506,0.033356324,0.8666411,0.033333488
1974,F12068936,0.4757425,0.42419586,0.033344302,0.03333963,0.03337769
1975,F12018229,0.022298487,0.022222258,0.022298954,0.6892584,0.24392186
1976,F14032854,0.028582742,0.31089845,0.6029119,0.028576171,0.02903076
1977,F17096647,0.040005356,0.8399585,0.040034276,0.040001027,0.04000088
1978,F14017292,0.050013013,0.79989725,0.05008566,0.050001264,0.05000282
1979,F16067658,0.28412592,0.3279906,0.3184615,0.03497448,0.03444746
1980,F17074181,0.7950421,0.054253068,0.050186362,0.050078843,0.050439667
1981,F15036359,0.020129967,0.020020405,0.020502571,0.020065928,0.9192811
1982,F13037707,0.10002987,0.59987795,0.10008277,0.10000568,0.10000372
1983,F16065670,0.02000293,0.5088812,0.4311142,0.020001492,0.020000136
1984,F15084796,0.040295288,0.04016623,0.040302742,0.040008076,0.8392277
1985,F18046883,0.066683985,0.73326236,0.06671486,0.06666996,0.066668816
1986,F13094859,0.029332569,0.5432445,0.029092683,0.028644983,0.36968526
1987,F16027036,0.033404898,0.033340156,0.033398,0.03411581,0.86574113
1988,F15078376,0.8851816,0.028574564,0.028662385,0.0286597,0.028921757
1989,F17115865,0.03334165,0.8666179,0.033371117,0.03333533,0.03333399
1990,F17127504,0.3430942,0.050037596,0.0508733,0.050501164,0.50549376
1991,F15061626,0.8851843,0.02857456,0.02866238,0.028659696,0.028919052
1992,F18018132,0.020002386,0.020000357,0.020021182,0.9199632,0.020012878
1993,F17050726,0.35559595,0.44421908,0.066720195,0.06667463,0.06679018
1994,F14029048,0.100631125,0.5987834,0.10010937,0.10004999,0.10042616
1995,F14030798,0.025136355,0.025000956,0.899341,0.025117112,0.025404572
1996,F13081947,0.59941196,0.10039553,0.100009836,0.10000687,0.10017583
1997,F13097731,0.040008813,0.83992726,0.040030114,0.04000152,0.040032294
1998,F14033261,0.025123596,0.025000876,0.025082087,0.02507836,0.89971507
1999,F14006738,0.4280328,0.10377383,0.4278307,0.020005688,0.020357061
2000,F18028275,0.025084773,0.02500329,0.025069676,0.025160743,0.8996815
2001,F17063580,0.018209193,0.018183868,0.018192621,0.9269138,0.018500544
2002,F17026290,0.025799343,0.48763573,0.025417738,0.4359911,0.025156075
2003,F16081539,0.014287117,0.014286268,0.56626374,0.3908675,0.0142953815
2004,F19057536,0.06668715,0.39165482,0.40831676,0.06667175,0.06666955
2005,F17046294,0.018252846,0.018183636,0.018244466,0.9268911,0.018428016
2006,F11014194,0.011840381,0.011938579,0.8508183,0.011817655,0.11358504
2007,F11079789,0.041725896,0.040273234,0.8374691,0.040235106,0.04029665
2008,F12120935,0.040053397,0.83986557,0.04004191,0.04000494,0.040034153
2009,F18069272,0.06667439,0.06666667,0.06675,0.7332423,0.06666668
2010,F18042671,0.10001332,0.10000001,0.100141786,0.5998449,0.10000002
2011,F18083171,0.016792158,0.016669108,0.623655,0.016778657,0.3261051
2012,F12112904,0.040007245,0.83996916,0.04002011,0.040002547,0.04000094
2013,F13003492,0.028591549,0.28552476,0.62871885,0.02859112,0.028573735
2014,F19056735,0.100709826,0.10015769,0.102644615,0.10015374,0.59633416
2015,F16007505,0.022241453,0.024741886,0.022265008,0.022630913,0.9081207
2016,F17089721,0.050006628,0.7979195,0.050569266,0.051494256,0.05001038
2017,F12071637,0.020001197,0.020168444,0.63380635,0.020000936,0.30602312
2018,F17088438,0.028604986,0.43697706,0.028829468,0.030098628,0.47548985
2019,F19003853,0.033348095,0.03343479,0.03339259,0.20587583,0.6939487
2020,F19048411,0.8654702,0.03335907,0.033478618,0.033574168,0.03411795
2021,F12037047,0.01432646,0.014532739,0.94241554,0.014322123,0.014403166
2022,F17072964,0.1000086,0.10003109,0.5989724,0.10098538,0.10000254
2023,F18023575,0.028572217,0.39945835,0.18757598,0.028579433,0.355814
2024,F14040298,0.015405688,0.015515872,0.4350653,0.27250862,0.26150453
2025,F16084326,0.32500228,0.21515034,0.42885396,0.015607159,0.015386299
2026,F11065301,0.025534892,0.025098661,0.46212837,0.025229719,0.46200836
2027,F18064681,0.025129536,0.02500369,0.5262226,0.025079476,0.39856467
2028,F12094136,0.018252844,0.018183634,0.018244462,0.92689157,0.018427478
2029,F16093552,0.31781077,0.47969487,0.067168936,0.06687132,0.068454064
2030,F19051073,0.70325977,0.0333335,0.033383947,0.19668946,0.033333346
2031,F11041112,0.040003177,0.8383559,0.040259123,0.040103436,0.04127833
2032,F18108792,0.89895284,0.02500935,0.025145033,0.025194805,0.02569797
2033,F13112515,0.88570356,0.028572442,0.02857957,0.028572487,0.028571945
2034,F15033872,0.72322667,0.18973286,0.028769182,0.028798131,0.029473145
2035,F15051997,0.028575506,0.8856772,0.02857261,0.028573554,0.028601153
2036,F18020398,0.025101146,0.66518575,0.02508481,0.025136694,0.2594916
2037,F11024689,0.050019246,0.30388162,0.050040916,0.050004907,0.5460533
2038,F18000499,0.86546886,0.03335907,0.03347862,0.033574175,0.034119237
2039,F19058405,0.100000404,0.5994416,0.10055171,0.100001335,0.10000496
2040,F16015797,0.70745075,0.19251537,0.033363786,0.03333551,0.033334594
2041,F18044898,0.2,0.2,0.2,0.2,0.2
2042,F18060725,0.70325917,0.033333495,0.033383716,0.1966903,0.033333343
2043,F15051507,0.04000882,0.83990467,0.040052973,0.04000162,0.040031873
2044,F15026421,0.040005367,0.8399573,0.04003544,0.04000103,0.040000882
2045,F19028168,0.015479814,0.015388085,0.9379086,0.015509192,0.015714265
2046,F16116827,0.04057167,0.639892,0.040933836,0.040391393,0.23821108
2047,F12039072,0.018254358,0.018182319,0.6413931,0.3037801,0.018390037
2048,F12093477,0.04011176,0.040012226,0.04007728,0.040075768,0.839723
2049,F19026712,0.53144443,0.39352423,0.02502835,0.025002392,0.025000596
2050,F18026040,0.2,0.2,0.2,0.2,0.2
2051,F11073575,0.015438411,0.015388742,0.59063023,0.2484615,0.13008112
2052,F13112687,0.040012695,0.83994436,0.04003893,0.04000304,0.04000099
2053,F16114825,0.033333518,0.03333341,0.8666234,0.033339474,0.033370186
2054,F16072161,0.033439536,0.03556651,0.033402096,0.03356147,0.86403036
2055,F14019003,0.100029886,0.5998778,0.100082934,0.10000568,0.10000372
2056,F18088003,0.6495007,0.2277325,0.040303838,0.040498566,0.041964404
2057,F11092552,0.538865,0.023484714,0.022316067,0.022256052,0.3930782
2058,F11019817,0.5811675,0.36424157,0.018186904,0.01818425,0.018219741
2059,F18031502,0.066773154,0.06666793,0.066798255,0.40054807,0.39921263
2060,F18088503,0.028573042,0.7402591,0.02857248,0.17402327,0.0285721
2061,F15102173,0.2,0.2,0.2,0.2,0.2
2062,F18070446,0.016745578,0.016668499,0.10868502,0.8410215,0.016879475
2063,F16105260,0.7098133,0.02000245,0.020101957,0.02009583,0.22998646
2064,F17072880,0.022312913,0.02224601,0.7987189,0.022262834,0.13445936
2065,F16044908,0.47599575,0.16051804,0.028657885,0.30614305,0.028685266
2066,F19026635,0.028781345,0.028787786,0.028709915,0.028723633,0.8849973
2067,F12064936,0.018252846,0.018183636,0.018244464,0.92689157,0.018427499
2068,F14065671,0.034257133,0.033339847,0.8657159,0.033351876,0.033335216
2069,F18114401,0.29757532,0.016669123,0.45529082,0.01685188,0.21361281
2070,F16060793,0.018252842,0.018183634,0.018244462,0.9268938,0.018425329
2071,F18071851,0.022271026,0.022226376,0.022261936,0.022417614,0.9108231
2072,F11041019,0.100000404,0.5994407,0.1005526,0.100001335,0.10000496
2073,F16091279,0.040343065,0.43822366,0.04377023,0.04021525,0.4374478
2074,F11077579,0.016724372,0.016667074,0.9330585,0.016715331,0.016834734
2075,F18065565,0.06825786,0.06667676,0.067795865,0.7252299,0.072039604
2076,F19034911,0.02857579,0.028571492,0.7861163,0.12813689,0.028599529
2077,F12091921,0.022251861,0.022224285,0.022666957,0.022329943,0.91052693
2078,F16024894,0.2,0.2,0.2,0.2,0.2
2079,F16111282,0.034447484,0.67660254,0.033842195,0.033427685,0.22168006
2080,F12031333,0.8399965,0.040000193,0.040002998,0.04000032,0.04000001
2081,F13060027,0.88518095,0.028574558,0.028662382,0.028659698,0.02892238
2082,F19017958,0.10002987,0.599878,0.100082725,0.10000568,0.10000372
2083,F13030400,0.015385678,0.015385552,0.015396795,0.93840945,0.015422547
2084,F18120835,0.06667439,0.06666667,0.06675025,0.73324203,0.06666668
2085,F13037237,0.041719373,0.83718395,0.040657293,0.04012306,0.04031633
2086,F19042650,0.020127445,0.61996174,0.02019567,0.020296464,0.31941867
